Tour_ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
tour_idse6xgpn2,0.5758499,0.14136826,0.000629013,0.011195824,0.047788143,0.22316891
tour_idqkw0zkwe,0.0068236394,0.0044943495,3.5303743e-05,0.34362054,0.035930775,0.60909534
tour_idxd7sbpt4,0.25324693,0.021704981,0.0004186574,0.1845434,0.021827873,0.51825815
tour_iduzm63pci,0.15662889,0.5687781,0.00048499214,0.0016595986,0.16705093,0.105397545
tour_id3y6a6afu,0.23410064,0.6302745,0.008637156,0.0022743207,0.025292773,0.099420644
tour_idm8cv6ri8,0.015113676,0.8668479,0.08747692,0.0011929807,0.011251615,0.018116932
tour_idt5zr5u5b,0.29137588,0.3426563,0.102879725,0.015737563,0.013267766,0.23408277
tour_id9hvzy0e2,0.0064326986,0.0013320557,2.477752e-05,0.27370185,0.51617795,0.20233063
tour_ideoqm255b,0.28928298,0.082249805,0.0009042191,0.07226966,0.011501526,0.54379183
tour_id4nmgny8j,0.32123196,0.11535808,0.0029453323,0.10721288,0.10971047,0.3435413
tour_idtjwptpzw,0.23288178,0.170335,0.0061150524,0.023343233,0.042660344,0.5246646
tour_idgpxllyx8,0.12108277,0.016953189,0.00023910085,0.0589981,0.04220503,0.7605218
tour_idt0hghnhy,0.10098614,0.019528251,0.00030241598,0.15210263,0.13741648,0.58966404
tour_id27i1x5hs,0.0961491,0.8709022,0.007920124,0.0010640766,0.016246127,0.007718385
tour_id2ncd5671,0.20968027,0.59195733,0.014615448,0.009319126,0.025335101,0.14909278
tour_id2uxe65q7,0.013369302,0.0021355713,1.5115085e-05,0.49051878,0.24823889,0.24572237
tour_id26yybnej,0.1024531,0.021956852,0.00011453404,0.031896662,0.12358544,0.7199934
tour_idcglrx651,0.029677253,0.019190805,0.00015059813,0.059284654,0.05641386,0.8352828
tour_idocf8dwih,0.3464166,0.24996747,0.003815335,0.008591201,0.013458253,0.37775114
tour_idzhmxm7av,0.24026386,0.7010901,0.009200015,0.0040787538,0.0027271588,0.042640105
tour_idbs3aln2t,0.31322002,0.3867666,0.0051691458,0.016458184,0.028551213,0.2498348
tour_idqfstytfu,0.45724353,0.081136614,0.0038018164,0.0073330267,0.006617245,0.4438677
tour_idxyighh6z,0.005892045,0.0043922323,4.415596e-05,0.34434327,0.03845408,0.6068742
tour_id6mr6rpwe,0.4233415,0.14813615,0.034746047,0.015555466,0.029530095,0.34869066
tour_id2s9le4av,0.011453628,0.005288539,3.3482196e-05,0.23520216,0.5303226,0.21769959
tour_idn30dche5,0.07072377,0.010161158,1.7917659e-05,0.0816965,0.08414965,0.753251
tour_idkils68ti,0.17668656,0.59521765,0.03022237,0.0028837177,0.010775749,0.18421397
tour_idkkxr5rb1,0.07036162,0.016395448,2.5230778e-05,0.11674136,0.2645763,0.53190005
tour_idx82i13w3,0.19970576,0.73292994,0.017709,0.00075335085,0.00533821,0.04356371
tour_idodhpd3qt,0.17835858,0.110985234,0.0013823634,0.06259702,0.02812571,0.6185511
tour_idyskr4rzl,0.38235626,0.38505918,0.0762572,0.004134745,0.016655399,0.13553719
tour_idrswit9lx,0.14630798,0.670527,0.022374025,0.04075401,0.0060928687,0.11394414
tour_idpcgzyis1,0.338802,0.52684796,0.041512605,0.0055282214,0.002171609,0.08513757
tour_idpvpow6px,0.009203709,0.0030391943,1.6499593e-05,0.11930945,0.7326341,0.13579705
tour_iduuaok1lz,0.013631065,0.004542682,3.8893337e-05,0.21681133,0.34111333,0.4238627
tour_idtb6c4nj3,0.041188322,0.013816492,2.680603e-05,0.27956182,0.1390426,0.52636397
tour_idpm3xmcyb,0.14850818,0.6506394,0.10899854,0.007061775,0.0037294137,0.08106268
tour_id08l465ym,0.06539048,0.011040413,0.00032672283,0.09543935,0.10641619,0.72138685
tour_idqv215reh,0.29267028,0.15129863,0.002526806,0.054126963,0.035185248,0.46419203
tour_idccengkae,0.41184333,0.253142,0.0012766885,0.0057680877,0.0046038763,0.323366
tour_idabw61k8p,0.3937414,0.40862843,0.021515695,0.0044137635,0.046806384,0.12489428
tour_id28p90kta,0.5855404,0.33432984,0.002828088,0.0029539722,0.009501639,0.06484607
tour_idenv865ck,0.08420077,0.13818735,0.41241595,0.0015578069,0.006253003,0.35738516
tour_idv5ijcc8u,0.12732553,0.7457416,0.09564849,0.0056438623,0.0035160421,0.022124443
tour_idho7mveyo,0.7135833,0.13559242,0.005707811,0.0013547494,0.020933727,0.12282804
tour_id0ok7v3cg,0.049362775,0.006132758,0.00019378077,0.25570613,0.043015614,0.64558893
tour_idhupf95ai,0.61500484,0.08733465,0.015422016,0.013406627,0.0061959634,0.26263595
tour_idi27sltm2,0.15885282,0.07247586,0.00023194628,0.09066222,0.118294016,0.5594831
tour_idgv52a2rc,0.6477906,0.08820352,0.0028613743,0.051705707,0.0036928866,0.20574592
tour_idqgxvl2uy,0.20012999,0.6883238,0.003777873,0.015767032,0.003763394,0.088237956
tour_id3vuw0klw,0.34292576,0.111437075,0.00020753728,0.012087157,0.01710819,0.5162343
tour_idfrzbytjv,0.015870795,0.0036638586,8.7012355e-05,0.36201087,0.089673325,0.52869415
tour_idpwm1g5x1,0.078567095,0.008432106,0.00045727455,0.0072412747,0.17397267,0.7313296
tour_idj6xa0olp,0.0876261,0.028895475,8.451568e-05,0.09076892,0.08578737,0.7068376
tour_idgj3565q2,0.019999554,0.008737013,2.2948743e-05,0.27981994,0.27108315,0.4203374
tour_id46fiz614,0.0895491,0.8649988,0.003907707,0.0009459979,0.001413791,0.03918461
tour_id200yo862,0.20453711,0.7195321,0.03595652,0.0009413782,0.0019955584,0.037037328
tour_id68g1rarr,0.027068917,0.0154060675,1.7070859e-05,0.12317636,0.064656034,0.7696756
tour_idojvjsn12,0.019835815,0.014449331,5.732957e-05,0.22016108,0.20672219,0.53877425
tour_idkdqjuy5q,0.0826753,0.003109162,1.374652e-05,0.24445653,0.12321095,0.5465343
tour_idw75ih5d6,0.013687341,0.0023797697,2.1547028e-05,0.27801743,0.37568116,0.33021274
tour_iddioeidih,0.0127673065,0.0148899825,0.000709673,0.046690736,0.0993008,0.82564145
tour_id4hh0qqf0,0.020551695,0.0075703925,4.083534e-05,0.15903406,0.15335809,0.6594449
tour_idf1zzkhtf,0.019645065,0.0046395776,1.6179067e-05,0.2774744,0.20228426,0.49594048
tour_idpi807ekm,0.05504222,0.00798222,0.00011838757,0.046825577,0.007973029,0.88205856
tour_id8jcygeqn,0.2314209,0.6083221,0.013438214,0.02283074,0.009685808,0.11430226
tour_id9sfl2eso,0.033849068,0.006552867,1.3246816e-05,0.07586633,0.23643368,0.64728475
tour_id6v8h699s,0.10601909,0.060730405,2.5274741e-05,0.027506486,0.10455182,0.7011669
tour_idqmo1jrpn,0.23391342,0.12026223,0.02784906,0.006920626,0.24313617,0.36791852
tour_idbya621zf,0.2613654,0.06981271,0.0005131919,0.018995529,0.014241384,0.6350718
tour_idtz7heo3b,0.25929838,0.48912948,0.038817197,0.008022361,0.01447249,0.19026008
tour_id8ohahhz0,0.05932812,0.010239228,0.00012059467,0.059591215,0.3001933,0.57052755
tour_idrhw98mer,0.35346845,0.088127084,0.0012320256,0.035785574,0.024226382,0.49716043
tour_idlvy0xy5f,0.024610676,0.0069865836,2.8607477e-05,0.2932653,0.21066085,0.464448
tour_idrdqfwyue,0.13298944,0.029255414,0.00010847507,0.06268768,0.058242947,0.71671605
tour_idjqa5abc3,0.64153016,0.08217451,0.0028392067,0.04691731,0.042146076,0.18439274
tour_idkraiph8w,0.08556266,0.018081473,0.00010111982,0.024017869,0.10280954,0.7694273
tour_idkm6orn96,0.035876706,0.0041032177,3.1510153e-05,0.11944468,0.2878666,0.5526773
tour_idyir875dr,0.10559401,0.04944321,6.9433794e-05,0.08765765,0.06659791,0.69063777
tour_id1j0c3hr9,0.12980035,0.8116624,0.00044409325,0.0021261224,0.0043729064,0.05159412
tour_idnz5fsm0v,0.2851644,0.56428313,0.0037973337,0.025374928,0.014546166,0.1068341
tour_idlveraf4a,0.051482677,0.79133445,0.026645767,0.006742144,0.012740906,0.11105407
tour_idz1gwizxy,0.08529348,0.67084694,0.12114878,0.0066737235,0.048852533,0.06718455
tour_idiqvn24or,0.24332789,0.09490733,0.011910631,0.009686512,0.03485904,0.6053086
tour_id7ncvnu97,0.01700194,0.0026948557,7.91678e-06,0.223084,0.47975206,0.27745923
tour_idzqihsmpf,0.008638623,0.0016239256,4.7710942e-05,0.18158604,0.6255865,0.18251722
tour_iduw2sz34i,0.439888,0.12604824,0.0029191622,0.0034310792,0.0042369626,0.4234766
tour_idbgv1087k,0.30996042,0.19526537,0.0024277533,0.004886507,0.045522496,0.44193748
tour_idy5v1utuy,0.23250754,0.32125124,0.0037250905,0.008304389,0.007781197,0.42643055
tour_idmu9g96yx,0.0126690995,0.0063240468,1.3507082e-05,0.42691207,0.18345906,0.37062222
tour_id6kn2wn2b,0.40107986,0.10333998,0.0055061616,0.013232797,0.009974422,0.46686673
tour_idm0ioj8jj,0.05298066,0.0018107076,5.7175905e-05,0.1896722,0.17043914,0.5850401
tour_idvj0gsm33,0.23346433,0.022122024,2.234329e-05,0.073319815,0.069200076,0.60187143
tour_idtlhydm7s,0.20937838,0.03917338,0.00072819233,0.040252544,0.078456976,0.6320105
tour_ida2yet8ty,0.44497547,0.42456773,0.018747164,0.010260012,0.012727841,0.088721834
tour_id78q3rwfe,0.078729436,0.046405483,0.00019022911,0.19265066,0.19165468,0.4903695
tour_idedjbsxzy,0.16468954,0.7632695,0.016630642,0.0030000608,0.0052481308,0.04716214
tour_id6qhfzk9v,0.60058886,0.26795578,0.020745149,0.001175796,0.043720488,0.065813914
tour_idtpwyxqjo,0.14009914,0.74613845,0.08248747,0.0010048508,0.00588948,0.024380554
tour_idokhpol7h,0.6655016,0.24980369,0.0015421583,0.0018363348,0.006003344,0.07531294
tour_idmibbhns0,0.07663122,0.00898428,2.9653922e-05,0.17014986,0.2349877,0.50921726
tour_idpuxvdsqm,0.089015886,0.028991064,2.706375e-05,0.09620727,0.18074772,0.60501105
tour_idevjk4r9i,0.067157544,0.017606987,0.00010628988,0.08892756,0.16812563,0.6580759
tour_idr0nuknax,0.41913968,0.17566127,0.015112258,0.005799828,0.049945664,0.3343413
tour_idagrd6mvf,0.2579651,0.57341623,0.049734052,0.007851803,0.028820984,0.08221182
tour_id61uk3dw3,0.012843039,0.00308634,5.990739e-05,0.24871583,0.6036695,0.13162535
tour_idzdahqnlv,0.023864584,0.0051934947,6.80351e-06,0.3262978,0.2301145,0.41452283
tour_id6nvodusp,0.18023744,0.40283597,0.3782846,0.0009319621,0.024042921,0.013667084
tour_id2xz2scge,0.096749686,0.7011453,0.06078627,0.013179423,0.007836325,0.12030305
tour_idtc1ivckg,0.011788287,0.007858896,1.3419185e-05,0.46572366,0.13969022,0.3749255
tour_id1d9fwn92,0.20554684,0.043680448,5.2898315e-05,0.049715754,0.045010228,0.6559938
tour_idcls1uf3n,0.13785127,0.16413584,0.00032313148,0.06530667,0.0880744,0.5443087
tour_idqi6nvow6,0.46225262,0.37423322,0.00615623,0.015860222,0.011822312,0.12967539
tour_idqx5v83cy,0.060757853,0.00812299,2.5192157e-05,0.08767713,0.06861942,0.77479744
tour_idulypujjy,0.3327338,0.06484391,0.001300368,0.01964177,0.08617822,0.49530187
tour_iddsmzm9vw,0.15379374,0.75618637,0.006168735,0.0069546653,0.007655861,0.069240674
tour_idjvsk00y9,0.50644666,0.4242213,0.008506646,0.0011056754,0.0042667505,0.055452928
tour_id2ewutatz,0.30981708,0.47996464,0.030220384,0.0045461813,0.038846284,0.13660541
tour_idyp47t9oi,0.22389036,0.09619616,0.00022823895,0.02750172,0.02513184,0.6270517
tour_idwxcxgta0,0.12959369,0.7912197,0.03385215,0.002607683,0.003910241,0.03881655
tour_idh0pp6wxz,0.031599667,0.0053384607,4.963092e-05,0.1181623,0.19392353,0.65092635
tour_id57hdbsg2,0.22631645,0.58820075,0.03644597,0.006075051,0.010970382,0.1319914
tour_idonewoxsg,0.41307035,0.26379797,0.0010087645,0.0066267815,0.01583158,0.29966453
tour_idhl5z924a,0.042775292,0.016339976,3.1018648e-05,0.104270875,0.07739115,0.7591917
tour_id18d3g4qz,0.06992692,0.7966259,0.08242181,0.005645081,0.0025509452,0.042829353
tour_id73s9wi7n,0.062716424,0.046360124,0.00016953817,0.019648843,0.2953505,0.5757546
tour_idigv19f3b,0.35923925,0.40473044,0.006177508,0.019226298,0.019252669,0.1913739
tour_idtn30xzv4,0.7517635,0.1338409,0.0012881275,0.004848152,0.0042274236,0.10403188
tour_idkru2hnu9,0.7790728,0.13537209,0.002595307,0.0071262605,0.0022676007,0.07356597
tour_id8ede13ii,0.057281494,0.8688917,0.014089844,0.010608734,0.010174171,0.038954012
tour_idvd90s85i,0.033911888,0.0056923474,2.8906705e-05,0.21726519,0.09836563,0.644736
tour_id2i0o9xoz,0.5169025,0.13264072,0.0015736629,0.010342487,0.050559316,0.28798133
tour_id9hrduoec,0.0983013,0.45626011,0.00020331846,0.047539566,0.016361762,0.38133392
tour_idbo64pmn5,0.31861877,0.14444584,0.004425805,0.071831174,0.05447317,0.4062052
tour_idjo0zm6hz,0.5716455,0.08869285,0.0010090224,0.01420396,0.023490015,0.30095863
tour_idzzc6zf8a,0.28858054,0.586358,0.002759587,0.007778074,0.02259481,0.091929
tour_idusjzg9u7,0.01671596,0.0055366633,5.064816e-05,0.10898254,0.07405651,0.79465765
tour_idjt7ofgif,0.28012842,0.07582966,6.7721485e-05,0.029693766,0.00612853,0.6081519
tour_id3se7tr1m,0.12697442,0.77300096,0.048420716,0.010225686,0.003219552,0.038158625
tour_idrijg5c0a,0.35068443,0.5115247,0.0060265604,0.011046214,0.021252828,0.09946531
tour_idkvahcc1y,0.13758996,0.017502172,0.000613213,0.028726,0.020805106,0.7947635
tour_id0cew0qaj,0.088169195,0.011226367,0.0010320818,0.019890714,0.004784098,0.87489754
tour_idxmv7lsya,0.0322118,0.47212657,0.4512317,0.0010659487,0.029171392,0.0141925905
tour_idkem7mkft,0.44829068,0.2138314,0.00048493,0.014344655,0.013299538,0.30974883
tour_idnpoygmk1,0.26631588,0.029226838,0.00020361312,0.031850986,0.028320087,0.6440826
tour_ideehg21fe,0.3754517,0.38088238,0.010307974,0.0011142367,0.18706913,0.04517454
tour_idhhuemhvb,0.016121102,0.0027078048,1.7022056e-05,0.38158065,0.26742527,0.3321482
tour_idk56obzm2,0.15685897,0.7546522,0.0021259426,0.0037801275,0.006674329,0.07590844
tour_id2i93efss,0.4250223,0.47080216,0.04978986,0.0015888808,0.0032818865,0.049514875
tour_idziz7uaw9,0.06731501,0.01579812,2.7029004e-05,0.09132487,0.49961817,0.32591683
tour_id2ewqeipn,0.23593171,0.20804235,0.00465701,0.018871156,0.049699202,0.48279852
tour_id8eur4b07,0.17681366,0.25527644,0.005358962,0.00809631,0.38037315,0.17408141
tour_id7fumzc0d,0.05464347,0.027169649,0.00018177895,0.061422236,0.049324814,0.807258
tour_idawjw9yxq,0.1114182,0.014430971,3.2617725e-05,0.23553927,0.066932335,0.57164663
tour_idxgoxdmrv,0.28397736,0.49045873,0.0007993983,0.03111983,0.012124658,0.18151999
tour_iduatvwyq5,0.13073477,0.18480851,0.0003109138,0.021026375,0.00714162,0.6559778
tour_idtxuvy1m9,0.62817556,0.1474277,0.003039716,0.004319706,0.00663292,0.21040443
tour_ido2odp3ot,0.19692928,0.7206325,0.0432956,0.0041043875,0.00866771,0.02637055
tour_id7gnk1ivf,0.10826099,0.72881806,0.00094151247,0.026426867,0.013608282,0.12194423
tour_idja1skqz5,0.6285205,0.18028048,0.0054558394,0.0059645865,0.020405067,0.15937352
tour_id922up0vi,0.39088947,0.074976854,0.004562298,0.035682168,0.051263925,0.44262534
tour_idmf7r20ox,0.098291464,0.5118973,0.36783165,0.0012537867,0.011804438,0.008921328
tour_idl2s4xou3,0.06265368,0.013719682,8.1714104e-05,0.2257373,0.19118792,0.5066197
tour_idhx6p1ibx,0.03968201,0.0061229984,0.00016065098,0.34014478,0.25945505,0.35443452
tour_idihrj2f3n,0.0053794794,0.004534817,5.5454006e-05,0.49787936,0.07372798,0.41842294
tour_idpozoayvk,0.6231328,0.26133588,0.0061592185,0.0030584934,0.022814684,0.083498895
tour_idktj58teq,0.18252805,0.16940637,0.0020337626,0.036850184,0.10393862,0.505243
tour_id0ue6iywk,0.17858124,0.68049103,0.0051985816,0.024376385,0.0062823948,0.10507039
tour_id4t6zcibg,0.13159993,0.61472404,0.19424054,0.00082698936,0.047641255,0.010967266
tour_iddfmuongr,0.31138116,0.097906455,0.006251265,0.018991848,0.027563153,0.5379061
tour_ids1hnfvx8,0.10112125,0.80960673,0.030213587,0.004194356,0.013701571,0.041162554
tour_idwrfbzvd8,0.08070495,0.00221687,2.2201946e-06,0.0015712032,0.0010052057,0.9144995
tour_id728u8ad5,0.4039607,0.11275872,0.00028655442,0.023948822,0.00913636,0.44990888
tour_id0fci79w7,0.011208601,0.0032762769,4.986058e-05,0.3945338,0.13962111,0.45131028
tour_idkc6sfpwm,0.06334267,0.0047810236,6.0651088e-05,0.36267915,0.08205283,0.48708364
tour_id0bbz7c8r,0.26191083,0.41979638,0.04464328,0.0066463123,0.02997046,0.23703277
tour_idu5k1i70y,0.039316162,0.90088195,0.007470069,0.0054577603,0.01578075,0.031093292
tour_idmeegiyxy,0.20784752,0.06260312,0.00038555643,0.036894266,0.039283022,0.65298647
tour_idvcqmyreg,0.53577834,0.20813997,0.010420125,0.006286948,0.016259413,0.22311519
tour_id8bl1zbz9,0.012758923,0.0032201225,1.7777846e-05,0.31861392,0.45326638,0.21212286
tour_id4la6c1m5,0.17234494,0.055947505,0.0002376396,0.06807158,0.09196256,0.6114358
tour_idg2jsxjsp,0.21898922,0.17870346,0.0013338142,0.038361244,0.02819311,0.5344192
tour_idgmlaw228,0.19986275,0.5705624,0.039032307,0.019257037,0.034310732,0.13697477
tour_id7qe7toc0,0.24754594,0.10259495,0.00021361644,0.03551039,0.01181272,0.60232234
tour_id1owsurlf,0.43009454,0.24402903,0.0030991845,0.008034751,0.010799616,0.30394292
tour_ids04pqais,0.71569693,0.07223328,0.024800625,0.011640291,0.031798802,0.14383003
tour_idwkn1soef,0.29245365,0.100686096,0.00042679836,0.017749377,0.20282777,0.3858563
tour_idm1i6rqiz,0.023954859,0.8794626,0.067715034,0.0024380116,0.005812881,0.020616582
tour_idj8rrz6ly,0.0058985306,0.01207269,0.00011066371,0.24534576,0.44090495,0.29566744
tour_id9c1oun4v,0.039481416,0.007937079,5.05844e-05,0.29863533,0.12500672,0.5288889
tour_idfu4ufhu8,0.036250517,0.016461397,1.1681275e-05,0.2241502,0.12968528,0.59344095
tour_idhel2k1rc,0.36333546,0.22322537,0.07789977,0.016316295,0.03270328,0.2865198
tour_idd8otla9s,0.2800698,0.38626277,0.0004039372,0.0059601828,0.020234738,0.30706856
tour_idc6blgn1s,0.23671077,0.5548115,0.005509345,0.005882752,0.002018754,0.19506691
tour_id2d53ayy7,0.30876645,0.40123418,0.13136233,0.012991484,0.01576345,0.1298821
tour_id2faqy41u,0.0242581,0.0034041395,2.406824e-05,0.2792625,0.30171788,0.39133325
tour_idk1nnptwg,0.2021599,0.08132665,0.00032740823,0.029129013,0.020827211,0.6662298
tour_idqtmy3gj6,0.29806033,0.37523928,0.05746799,0.014082126,0.011397817,0.24375242
tour_idlkz8uc99,0.034875736,0.02396285,4.334476e-05,0.14872621,0.16685788,0.625534
tour_idllgb9vpx,0.114007875,0.7750066,0.0025753125,0.0016772893,0.003339269,0.1033936
tour_idsft61khe,0.122508295,0.72166836,0.0034526933,0.01625299,0.015958136,0.12015954
tour_idvvfp2y3b,0.2689203,0.040499903,0.00015163848,0.0073356153,0.01104798,0.6720446
tour_idvkqj7bpn,0.16908082,0.07977322,2.4754994e-05,0.108072855,0.09257623,0.5504721
tour_id18qlmwrb,0.015948394,0.0038970718,2.9184961e-05,0.2256119,0.25271645,0.501797
tour_idpfg5u888,0.046783917,0.15506425,0.039289236,0.009059364,0.0007237389,0.7490795
tour_iddy71nayi,0.06208985,0.0350094,0.00016630342,0.1726464,0.115447335,0.6146407
tour_idze7fvely,0.12189703,0.71349055,0.014076814,0.033729456,0.010732474,0.106073685
tour_id4defd3yn,0.15577622,0.0076406025,0.00022209859,0.037455715,0.082637794,0.7162676
tour_idaa0irkn3,0.039256446,0.004241962,4.5268567e-05,0.29630545,0.21276602,0.4473849
tour_idms82xj25,0.28212014,0.6461144,0.0028250883,0.0021962514,0.0109343305,0.0558098
tour_id90orzwob,0.20404899,0.031451795,0.00077776815,0.45836544,0.05609606,0.24925993
tour_idq2ye8opx,0.032169037,0.025015526,5.0806513e-05,0.03512406,0.1181977,0.78944284
tour_idrrepxpee,0.68920344,0.20620795,0.007892112,0.007311077,0.011020079,0.078365326
tour_id8e6qcii5,0.21051869,0.5484871,0.019432094,0.03877505,0.046847157,0.13593988
tour_id3p2gd3k8,0.26877114,0.12228729,0.0006853542,0.050401222,0.05721004,0.5006449
tour_idzyew01vm,0.07398187,0.03564956,0.0010330892,0.086685,0.09157224,0.7110782
tour_idcpokydp2,0.009407858,0.0042971773,8.858901e-06,0.3551148,0.378741,0.25243035
tour_idnn9y6ayn,0.21156862,0.51591784,0.1631021,0.0018852834,0.010706654,0.09681954
tour_idn2iefrt6,0.016315496,0.0016800596,6.125394e-05,0.16098094,0.42160696,0.39935535
tour_idd91jl7dd,0.4908538,0.14369012,0.0012312032,0.019509839,0.0027210503,0.34199405
tour_idqj8y621g,0.39845398,0.114481874,0.0010444672,0.08999557,0.02144368,0.3745804
tour_idj8cer5aq,0.8672323,0.09945042,0.0018038588,0.0019400142,0.0043678763,0.025205564
tour_idu8ffuoum,0.030033866,0.0016503396,2.636555e-05,0.15808338,0.583985,0.22622108
tour_idcwg3bhvr,0.010861567,0.0038424965,0.00011045577,0.38315037,0.19062155,0.41141358
tour_id92ry0hpa,0.15992847,0.052024253,0.00013404526,0.025981663,0.015683547,0.746248
tour_id98uwwfog,0.15764284,0.67804706,0.11998334,0.0017521284,0.00553045,0.03704417
tour_idc3q51iwy,0.13991366,0.68530476,0.005396447,0.015148334,0.032154113,0.12208265
tour_idi6t0fkoz,0.1753881,0.10079414,0.00035097284,0.04938447,0.017718906,0.6563634
tour_id6vf2hzmc,0.46960592,0.08497786,0.0003237735,0.014241869,0.011493161,0.41935748
tour_idxmfs1q6k,0.23728333,0.7228196,0.007152001,0.003942893,0.0034742472,0.025327897
tour_id9l2010dg,0.1591452,0.7132264,0.0109113585,0.005377091,0.013239053,0.09810086
tour_idke88o8du,0.14960274,0.70502526,0.021309946,0.009261863,0.0136140315,0.101186216
tour_idkokn9yyr,0.27855402,0.55772364,0.0052327323,0.0045419517,0.025118306,0.12882937
tour_id8u2kpltm,0.0448749,0.01594155,0.0002874612,0.28393197,0.4277647,0.22719942
tour_idurh8unes,0.09169295,0.7800422,0.011144046,0.00068293326,0.00069950835,0.11573839
tour_id8hifkpve,0.26534364,0.068449005,0.00046058669,0.015913542,0.0039444263,0.6458888
tour_idzeby6xyi,0.16210936,0.7578088,0.010904062,0.0033706482,0.017148886,0.048658237
tour_idopudxzwj,0.41458786,0.2996445,0.012941256,0.03632081,0.0138008,0.22270474
tour_idiso6hcof,0.5138239,0.309772,0.021994527,0.0013213631,0.043406934,0.109681256
tour_ida325ytk1,0.11862227,0.75983745,0.06677056,0.009651247,0.0033251077,0.041793372
tour_id99biffh4,0.3612589,0.0697588,0.001112557,0.025569508,0.016826632,0.5254736
tour_id8fpkzg3l,0.14583515,0.047015097,0.009785363,0.01106732,0.0033798355,0.7829172
tour_idgf2ikwe2,0.14362566,0.008938498,0.00023843655,0.04163164,0.074911386,0.7306544
tour_idk6qs24io,0.31272477,0.46387014,0.083596446,0.0036856513,0.0017138481,0.1344092
tour_idpvzqw3lx,0.42682496,0.24406274,0.0024715774,0.024849903,0.07290691,0.22888392
tour_idqcgu562a,0.4160768,0.14230691,0.005742139,0.01205953,0.032019347,0.3917953
tour_idc5ghqg9b,0.050183564,0.024408042,4.4479944e-05,0.018053463,0.1606391,0.7466714
tour_idzk4q555r,0.118235126,0.011328222,0.00014968976,0.09871158,0.013753831,0.75782156
tour_idtey6dcfc,0.182516,0.039279785,0.00016545593,0.08942069,0.03868807,0.64993006
tour_idmvhppit8,0.30917802,0.46872908,0.0113863805,0.010242161,0.023039287,0.17742503
tour_idrpuwvdqi,0.63283604,0.23453103,0.05686611,0.0044752434,0.029081084,0.04221055
tour_idy30biwua,0.10916163,0.73813695,0.11798005,0.0071849814,0.0054274774,0.022108942
tour_idqqq9os4z,0.36063838,0.057391625,0.0006367453,0.08348936,0.100601755,0.39724216
tour_idr2hp63og,0.019663556,0.004755305,1.9703979e-05,0.28899455,0.43178383,0.2547831
tour_idenypbxm4,0.006247302,0.00043302673,1.6442966e-05,0.15109222,0.69362956,0.14858149
tour_idqbqjxr9a,0.16082232,0.7582965,0.0040589883,0.006225399,0.006223862,0.06437297
tour_id8i7szd50,0.71690977,0.20083681,0.022955403,0.004208045,0.0009978724,0.054092057
tour_id3zsjkhcr,0.023953076,0.0075528077,4.5111698e-05,0.15701753,0.093781985,0.71764946
tour_idiw8fpdly,0.020991655,0.0035997317,3.8124934e-05,0.2614873,0.14507139,0.5688118
tour_idu2qefyr4,0.051358446,0.10140082,0.00095877395,0.19981937,0.040571626,0.605891
tour_idolhl7qvg,0.18284488,0.025137829,5.5930715e-05,0.022502517,0.0057270625,0.76373184
tour_idy98q0t3r,0.17739594,0.5015006,0.19274472,0.009850461,0.034347184,0.084161066
tour_idw6lzq7c8,0.34036776,0.038455382,0.00017519327,0.01693635,0.011533908,0.5925314
tour_idmfzbjp64,0.1318845,0.7622825,0.02971156,0.008255762,0.0075717885,0.060293857
tour_idxmn60xjt,0.045487463,0.0073926463,1.7480068e-05,0.11635901,0.19086462,0.6398788
tour_idkndo09mn,0.20530061,0.7253958,0.017639846,0.006691137,0.004286769,0.04068585
tour_id0g58w3ky,0.16415419,0.020561555,0.00020576954,0.15143105,0.0745433,0.5891041
tour_idk9rv46cx,0.23447005,0.3085354,0.00051640585,0.013162781,0.025003463,0.41831192
tour_id8ag80mdq,0.010589085,0.004219579,2.4301331e-05,0.23168151,0.09376169,0.6597238
tour_idkpi3v5ap,0.7483742,0.16100702,0.0036187905,0.0066926917,0.005205897,0.07510142
tour_idpj0pdgjy,0.22430883,0.6775144,0.013879856,0.013662642,0.0028446994,0.067789614
tour_id1up50avr,0.014009991,0.017622156,0.00012895449,0.17703314,0.54651743,0.24468832
tour_id140a0s9n,0.22714622,0.522178,0.0057656174,0.03893648,0.025697036,0.18027666
tour_idv2pegwon,0.07732701,0.7024403,0.09398652,0.009308289,0.00281677,0.11412109
tour_id2146yqta,0.67520595,0.10960235,0.0018146803,0.007984343,0.01488541,0.19050726
tour_id04xudxl9,0.046936817,0.0098040225,2.6695106e-05,0.11193039,0.105035566,0.72626656
tour_idgwxv0ets,0.07793523,0.73568976,0.049005292,0.0014450658,0.015201671,0.12072304
tour_id33byuex4,0.35942987,0.47120506,0.0039369226,0.009547787,0.013482752,0.1423976
tour_id2uh0ft4q,0.046739474,0.020062728,0.00012212808,0.08448327,0.049951818,0.79864055
tour_idtc0gr9fi,0.28984994,0.08569109,0.00015445636,0.005603375,0.008782126,0.609919
tour_idsoft2n4t,0.23721197,0.64720684,0.04125029,0.0016510156,0.0069492324,0.065730624
tour_idwyibsm1v,0.3658771,0.4143972,0.020526342,0.0058631236,0.007182505,0.1861537
tour_idgej45dmp,0.35526136,0.5823879,0.004413195,0.0016977766,0.0023972692,0.05384247
